	sample1	sample4	sample2	sample3
SNORA71B	55	33	49	58
SNORA71A	472	401	374	385
SNORA71C	147	178	61	70
LOC124904958	26	25	38	23
SNORA71D	170	165	263	340
LOC124904975	0	1	0	0
SNHG11	145	203	340	181
SNORA71E	3	5	10	10
SNORA60	7	12	20	18
RALGAPB	4029	3644	4820	4158
MIR548O2	1	2	3	1
ADIG	2	0	1	5
ARHGAP40	128	108	59	42
SLC32A1	45	17	5	7
ACTR5	456	689	615	534
LOC124904902	3	9	5	6
PPP1R16B	1304	1618	387	387
FAM83D	2557	3800	2334	1549
DHX35	908	1084	874	695
LOC107985448	0	0	0	2
LINC01734	1	0	2	0
LOC102724950	0	1	0	0
LOC105372614	15	5	1	1
LOC105372613	114	98	7	8
LINC01370	9	4	4	3
LOC105372616	3	0	1	0
LOC105372617	4	0	7	28
LOC105372618	7	0	6	16
LOC102724968	12	3	26	42
LOC107985435	2	1	5	11
LOC105372620	0	0	0	2
MAFB	181	57	305	213
LOC101927098	0	0	3	1
SNORD154	0	0	0	0
LOC100128988	2	0	3	3
LOC105372621	4	0	0	0
TOP1	2037	1450	1696	1616
PLCG1-AS1	19	29	45	42
LOC124904903	27	32	67	59
PLCG1	6605	6721	8788	7598
MIR6871	2	3	1	0
ZHX3	497	451	858	650
LPIN3	363	271	553	368
EMILIN3	301	268	434	420
CHD6	5989	5020	9115	8748
LOC124904904	89	70	153	260
LOC124904905	1	1	10	4
LOC124900463	0	0	0	0
LOC101927182	5	4	0	0
LOC105372622	0	0	0	0
PTPRT	122	110	106	84
LOC105372624	0	0	1	2
LOC101927159	0	2	0	0
LOC105372623	0	0	0	0
PTPRT-AS1	0	0	0	0
PTPRT-DT	0	1	1	1
LOC124900461	0	0	0	0
SRSF6	3913	5851	8424	7221
L3MBTL1	615	609	1299	1344
SGK2	22	7	73	89
IFT52	1089	1096	2055	1492
LOC124904906	2	1	4	7
MYBL2	7760	9121	6894	4975
GTSF1L	3	0	0	2
LOC101927200	1	0	4	7
LOC105372625	0	0	4	2
LOC124904907	0	0	0	1
LOC124904908	1	0	0	0
LINC01728	0	0	2	0
TOX2	78	62	40	32
JPH2	109	107	3952	3223
LOC124904909	2	0	19	35
OSER1	1138	1309	1764	1308
OSER1-DT	125	80	248	171
GDAP1L1	324	265	69	63
LOC124904910	12	2	39	44
FITM2	187	145	996	644
R3HDML	1	1	3	0
R3HDML-AS1	0	0	0	2
HNF4A	3	3	908	533
HNF4A-AS1	0	0	45	43
MIR3646	0	0	0	0
LINC01430	0	0	0	0
LINC01620	1	0	0	0
TTPAL	928	1193	1968	1583
SERINC3	3800	4174	7472	3655
PKIG	718	961	3033	1243
ADA	814	566	901	581
LINC01260	5	3	7	8
LOC124904911	4	2	12	20
KCNK15-AS1	7	9	14	10
CCN5	5	1	4	8
KCNK15	14	15	7	15
RIMS4	2240	3088	236	194
YWHAB	10733	10321	8573	5907
PABPC1L	694	603	875	809
TOMM34	1678	2039	2348	1818
LOC124904912	31	41	80	92
STK4-DT	3	2	6	7
STK4	3135	2782	3324	2957
KCNS1	160	117	25	20
WFDC5	3	2	0	1
WFDC12	0	0	0	0
LOC101929863	4	0	0	0
PI3	0	0	0	0
LINC02597	0	1	1	0
SEMG1	148	207	1	0
SEMG2	0	0	0	0
LOC105372630	0	2	0	0
LOC124904913	1	0	1	0
SLPI	0	0	0	0
MATN4	47	62	12	9
RBPJL	6	11	5	1
SDC4	2432	2684	6129	4491
SYS1	659	782	1094	801
LOC124904914	0	7	11	14
SYS1-DBNDD2	0	0	0	0
TP53TG5	27	26	70	60
LOC107985404	21	15	40	46
DBNDD2	26	21	16	18
LOC107985405	31	29	42	43
PIGT	1663	1768	3042	2009
MIR6812	0	0	0	0
LOC105372631	10	6	21	32
WFDC2	487	376	1196	1158
LOC107987282	5	5	5	5
SPINT3	1	0	0	0
WFDC6	0	1	1	1
EPPIN-WFDC6	5	0	3	3
EPPIN	6	6	0	7
WFDC8	6	7	3	5
WFDC9	0	0	0	3
WFDC10A	2	1	0	1
WFDC11	1	1	0	6
WFDC10B	4	2	0	0
WFDC13	2	4	1	4
MIR3617	0	0	0	0
SPINT4	1	0	0	1
LOC124904915	73	72	1	0
WFDC3	0	3	9	5
DNTTIP1	725	905	770	618
UBE2C	3501	4549	4709	3306
TNNC2	54	85	8	20
SNX21	645	686	914	757
ACOT8	466	520	462	369
ZSWIM3	190	260	305	217
ZSWIM1	619	638	652	460
SPATA25	73	93	50	62
NEURL2	13	20	6	2
CTSA	775	887	878	601
PLTP	3823	3364	2398	1681
LOC107985388	116	103	355	254
PCIF1	937	566	1142	879
ZNF335	970	1172	1360	1135
MMP9	159	142	34	24
SLC12A5-AS1	15	13	35	18
SLC12A5	32	11	100	89
NCOA5	1063	1894	1748	1488
CD40	436	475	349	251
CDH22	4	3	23	26
LOC124904916	2	1	3	4
SLC35C2	1117	1632	1838	1544
LOC124904917	70	64	140	170
ELMO2	879	1041	1800	1367
LOC105372633	17	11	20	19
ZNF663P	69	76	51	71
ZNF334	963	922	1723	1583
MKRN7P	0	0	1	0
OCSTAMP	0	0	8	7
SLC13A3	562	616	436	451
TP53RK	753	1136	831	670
SLC2A10	559	679	1486	1294
LOC124904918	0	0	0	0
LOC124904919	0	1	0	0
EYA2	50	42	179	270
EYA2-AS1	2	0	9	19
MIR3616	0	0	0	0
ZMYND8	6527	6600	4811	3219
LOC100131496	92	58	28	27
LOC101927377	46	17	78	88
LINC01754	6	8	8	5
NCOA3	2390	2233	3937	3798
SULF2	997	1330	1218	675
LOC124904922	28	21	12	11
LOC124904920	1	0	1	1
LOC124904921	0	0	1	0
LOC107985401	0	1	0	0
LOC105372636	0	0	0	1
LOC105372637	0	0	1	0
LINC01522	1	0	2	2
LINC01523	0	0	0	0
LOC107985436	0	0	0	0
LOC107985437	0	0	0	0
LOC105372639	1	0	3	0
LOC124904923	0	0	0	0
LOC105372640	0	0	0	0
LOC105372641	0	0	18	5
LOC124904924	33	42	129	70
LINC00494	3	6	16	8
LOC105372643	0	0	0	2
LOC105372645	0	0	0	0
LOC107985439	0	0	0	0
LOC105372647	0	0	0	0
LOC105372646	0	0	1	0
PREX1	2890	2582	14349	8660
ARFGEF2	3725	3306	3332	2801
CSE1L-DT	6	4	10	7
CSE1L	18490	23187	14453	11996
STAU1	4895	5368	5187	4035
DDX27	2624	3349	2285	1781
ZNFX1	1265	1590	1031	906
ZFAS1	3180	2718	3297	2716
SNORD12C	76	142	122	82
SNORD12B	176	249	132	100
SNORD12	115	197	110	93
LOC124904925	0	0	2	0
LOC105372649	5	2	0	0
KCNB1	85	61	5	4
PTGIS	1417	1441	2889	2165
LOC101927486	3	6	8	5
LOC105372651	0	0	0	0
LOC124904926	15	7	5	14
B4GALT5	4214	5417	3518	2918
LOC105372652	6	4	3	2
SLC9A8	385	544	814	571
MIR12122	3	7	5	2
SPATA2	599	754	683	568
LOC105372653	1	0	5	2
RNF114	2505	3348	2398	1835
LOC124904976	7	8	4	3
SNAI1	360	235	881	499
LOC105372654	0	0	0	0
TRERNA1	0	0	3	3
LOC105372655	0	1	0	0
PEDS1-UBE2V1	0	0	0	0
UBE2V1	167	130	231	255
PEDS1	1398	1424	1130	860
LOC124904927	1	0	1	1
LINC01275	22	9	5	12
LINC01273	19	15	16	18
CEBPB-AS1	17	16	31	22
CEBPB	323	405	135	75
LOC107985386	0	0	0	0
LOC105372656	0	1	0	0
PELATON	0	1	0	1
LINC01270	3	11	30	24
LINC01271	5	8	14	11
LOC105372657	0	0	0	0
LOC124904928	0	0	0	1
PTPN1	1910	2547	2811	1994
MIR645	4	2	4	6
RIPOR3	103	92	244	160
MIR1302-5	0	0	0	0
RIPOR3-AS1	4	3	1	0
LOC105372659	0	1	0	2
PARD6B	1942	1807	2246	1736
BCAS4	641	637	891	761
LOC124904929	34	25	47	42
ADNP	4851	3628	9172	7961
ADNP-AS1	31	34	42	26
DPM1	1424	1875	1419	1130
MOCS3	419	641	692	469
KCNG1	1156	1542	2235	1449
LOC105372661	1	1	0	2
LOC105372662	0	0	0	0
LOC124904930	0	0	0	0
LOC105372663	7	11	0	0
NFATC2	66	36	166	124
MIR3194	0	0	0	0
ATP9A	429	465	4053	3255
SALL4	12707	15157	14033	11092
LINC01429	3	0	1	2
LOC105372664	333	269	166	186
ZFP64	1602	1610	1201	982
LOC105372666	1	2	3	0
LOC107985427	0	0	0	0
LOC105372667	0	0	0	0
LOC124904931	0	0	0	0
LOC105372665	0	0	0	0
LINC01524	0	0	0	1
LOC105376985	0	0	0	0
LOC105372668	0	0	1	1
LOC124904932	0	0	0	0
TSHZ2	90	38	569	525
LOC105372670	5	1	23	12
LOC105372669	73	29	167	230
LOC105372671	0	0	0	0
LOC101927770	47	37	86	71
ZNF217	4488	3687	6432	5142
LOC105372672	2	1	0	0
LOC124904933	5	3	6	12
LOC124904934	1	2	2	0
LOC124904935	4	1	7	1
SUMO1P1	0	0	0	0
LOC124904936	6	9	11	3
BCAS1	7	10	9	3
MIR4756	0	0	0	0
CYP24A1	14	10	14	14
LOC105372675	0	0	0	0
LOC124904937	22	21	20	11
PFDN4	1486	1808	1544	1133
LOC107985385	0	0	0	2
DOK5	219	169	55	44
LINC01441	0	1	3	2
LINC01440	0	0	1	4
LOC105372676	0	0	2	5
LOC107984001	0	0	5	5
LOC105372677	0	0	0	0
LOC105372678	0	0	0	0
CBLN4	0	0	0	0
LOC105376989	0	0	0	0
LOC105372680	0	0	0	0
MC3R	0	0	0	0
FAM210B	963	1261	2449	1364
AURKA	4033	5102	4041	2680
CSTF1	2288	2485	2694	2182
CASS4	13	7	4	4
RTF2	1686	2042	2863	2214
LOC124904979	0	1	5	2
GCNT7	18	14	51	44
FAM209A	3	1	3	2
FAM209B	8	5	7	2
LOC124904971	0	2	4	2
LINC01716	0	1	0	0
TFAP2C	363	266	53	42
LOC105372683	0	1	0	0
LOC105372685	44	69	2	3
LOC105372686	1	1	3	1
BMP7	602	507	1641	1466
BMP7-AS1	5	1	11	14
LOC112268270	1	2	9	6
LOC105372687	0	0	1	3
MIR4325	0	0	1	0
SPO11	0	0	1	2
RAE1	1006	1314	1513	1215
LOC124904938	19	13	59	61
RBM38-AS1	26	26	57	42
RBM38	1768	2359	3413	2220
LOC124904939	1	1	3	1
LOC105372688	0	2	5	2
CTCFL	107	106	360	414
LOC124904940	1	1	0	0
LOC124904941	0	0	0	1
PCK1	1	1	8	2
ZBP1	2	0	0	0
PMEPA1	1331	1694	83	56
NKILA	70	118	19	14
LOC105372692	48	39	41	34
LOC105372693	3	2	0	0
LINC01742	0	0	0	0
LOC107987284	0	0	0	0
LOC107985434	0	0	0	0
C20orf85	0	0	4	1
LOC105372694	1	1	0	0
ANKRD60	1	2	1	0
PPP4R1L	213	208	561	478
RAB22A	649	724	1546	1347
VAPB	1262	1152	2823	2338
APCDD1L	74	127	820	440
APCDD1L-DT	2	2	37	21
LINC01711	3	0	2	2
LOC107985410	2	4	15	7
STX16-NPEPL1	23	8	40	51
STX16	520	249	529	743
NPEPL1	29	24	47	23
LOC124904942	16	22	58	35
LOC105372695	0	0	0	1
MIR296	5	6	2	4
MIR298	7	12	9	11
GNAS-AS1	143	161	136	141
GNAS	18545	19111	36876	27325
LOC101927932	5	3	9	5
LOC107985382	1	0	1	2
NELFCD	1594	2134	2150	1453
CTSZ	617	747	1429	902
TUBB1	31	30	51	32
ATP5F1E	101	123	135	138
SLMO2-ATP5E	0	1	0	0
PRELID3B	736	666	756	664
LOC124904943	0	0	0	0
ZNF831	0	6	1	3
EDN3	1	12	1	0
PHACTR3	3	1	0	0
PHACTR3-AS1	0	0	0	0
SYCP2	16	25	40	35
FAM217B	832	871	1302	1245
PPP1R3D	178	189	325	252
CDH26	66	105	41	35
LINC02910	0	0	12	19
LOC729296	0	0	1	5
MIR646HG	0	0	3	3
LOC105372698	0	0	0	6
MIR646	0	0	0	0
LOC105372697	0	0	0	5
LOC101928048	0	0	0	0
LOC124904944	0	0	1	6
MIR4533	0	0	0	0
LOC124904945	0	0	0	2
MIR548AG2	0	0	0	0
LOC105372699	39	75	27	14
LOC105372700	11	2	3	2
LINC01718	0	0	0	0
LOC105372701	0	0	0	0
CDH4	338	305	126	51
LOC105372703	53	70	6	4
LOC100128310	5	6	0	0
MIR1257	1	0	2	1
TAF4	750	789	797	629
LOC105372704	32	39	43	38
MIR3195	0	0	0	0
LOC105372705	41	34	147	79
LOC105372706	27	15	24	28
LSM14B	2471	2547	2929	2304
PSMA7	6114	8046	4098	3027
SS18L1	1072	954	1165	1138
MTG2	684	767	884	695
HRH3	52	79	3	0
LOC105369209	5	8	1	0
OSBPL2	1341	1422	1345	1146
ADRM1	3040	4474	2370	1908
LAMA5	5225	4349	9363	9261
MIR4758	0	0	0	0
LOC124904946	15	15	32	36
LAMA5-AS1	15	27	32	27
LOC105372708	11	13	37	38
RPS21	7753	6937	8267	7005
CABLES2	346	329	754	552
LOC105372709	45	43	50	42
RBBP8NL	53	58	64	59
LOC105372710	7	12	21	15
GATA5	4	1	1533	811
LOC105372711	0	0	238	108
LOC124904947	0	0	11	5
LOC105376995	0	0	2	1
CRMA	4	1	408	403
MIR1-1HG	0	2	56	63
MIR1-1	0	0	0	1
MIR133A2	0	0	0	2
LINC02970	5	4	1	2
LOC124904948	0	1	0	1
LOC124904949	2	5	1	3
SLCO4A1	509	526	45	66
SLCO4A1-AS2	71	53	12	14
SLCO4A1-AS1	8	7	1	2
NTSR1	64	66	38	20
LINC00659	20	15	13	15
LOC105372716	1	3	4	2
MRGBP	1177	1124	1098	769
OGFR-AS1	7	5	12	8
OGFR	1135	1130	1186	703
COL9A3	1389	1979	1646	1526
TCFL5	1081	992	1179	945
LOC105372717	10	8	15	11
DIDO1	3635	4955	5095	4625
SNORA117	0	0	1	1
GID8	3509	3786	4364	3278
SLC17A9	878	1075	481	562
BHLHE23	3	1	0	0
LINC01749	5	0	0	0
LOC105372718	4	3	2	3
LINC00029	4	6	0	1
LINC01056	0	3	0	0
HAR1B	0	0	0	0
HAR1A	1	1	0	0
LOC105372719	0	0	0	0
LOC105376996	0	0	0	0
LOC124904952	16	15	1	1
MIR124-3	2	1	1	0
YTHDF1	2607	2844	3005	2296
BIRC7	5	3	7	1
MIR3196	0	1	0	0
NKAIN4	38	65	20	16
LOC124904950	14	24	1	7
FLJ16779	17	9	8	3
ARFGAP1	2955	3258	3999	3646
MIR4326	4	10	6	5
COL20A1	8	10	3	6
CHRNA4	57	54	3	2
LOC100130587	0	2	0	0
LOC124904953	1	0	0	0
KCNQ2	1174	1137	452	344
LOC105372724	5	7	3	3
LOC105372721	2	12	2	0
KCNQ2-AS1	5	1	2	0
EEF1A2	476	539	834	708
LOC124904955	3	2	9	4
LOC105372725	0	0	0	0
LOC102723814	68	86	218	157
PPDPF	1313	1173	3746	2443
PTK6	41	29	132	128
SRMS	24	26	20	20
FNDC11	72	90	84	40
HELZ2	1187	1177	1355	1045
GMEB2	1070	1134	1133	798
MHENCR	62	60	114	85
STMN3	856	1174	102	48
RTEL1-TNFRSF6B	0	0	0	0
RTEL1	59	87	67	32
LOC124904954	22	14	16	22
TNFRSF6B	1	0	3	3
ARFRP1	587	925	930	673
ZGPAT	545	809	743	587
LIME1	100	150	197	162
SLC2A4RG	712	690	1199	836
ZBTB46	1409	1453	2267	1726
LOC124904956	14	18	28	37
ZBTB46-AS1	10	5	18	7
C20orf181	4	1	5	3
LOC112268269	126	164	299	286
ABHD16B	0	0	0	0
TPD52L2	2246	3517	2843	2277
DNAJC5	2093	3009	3404	2463
LOC124904951	29	11	32	37
MIR941-1	0	0	0	0
MIR941-2	0	0	0	0
MIR941-3	0	0	0	0
MIR941-4	0	0	0	0
MIR941-5	0	0	0	0
UCKL1	1115	1236	727	650
MIR1914	0	0	0	0
MIR647	2	2	1	6
UCKL1-AS1	26	48	66	53
ZNF512B	1327	1995	2085	1607
SAMD10	110	111	119	103
PRPF6	3051	3798	4197	3489
C20orf204	29	34	113	89
SOX18	5	8	47	42
TCEA2	559	510	1536	1247
RGS19	293	327	231	156
MIR6813	0	0	0	0
OPRL1	45	29	229	147
LKAAEAR1	11	10	12	8
NPBWR2	4	2	1	0
LOC105372727	1	0	2	3
MYT1	98	41	39	74
PCMTD2	1431	1856	3373	2723
LOC124904957	11	7	13	17
SEPTIN14P20	0	0	0	4
LOC105379484	0	1	0	0
LOC124905051	0	0	0	0
LOC102723996	19	33	4	7
LOC124905052	0	0	0	0
LOC124900468	0	0	0	0
LOC107987292	0	0	4	3
CH507-9B2.8	0	0	0	0
LOC101928576	9	3	8	26
LOC102724023	285	389	424	345
LOC102724159	529	695	386	387
LOC102724200	49	37	36	34
LINC01670	0	0	0	0
LOC105379488	0	0	0	0
LOC102724219	0	0	1	0
LOC124904990	0	0	0	0
LOC102724334	4	7	6	8
LOC102724354	0	0	0	0
LOC102724370	0	0	0	0
CH507-42P11.6	0	0	0	2
LOC102724428	92	79	54	29
LOC107987288	0	1	0	0
LOC124905049	1	0	0	0
LOC102724701	41	53	40	35
CH507-145C22.1	6	6	5	3
LOC102724560	51	117	43	38
LOC102724594	8	2	9	4
LOC102724652	1	0	0	1
LOC106780825	0	0	0	0
LOC110091777	3	3	5	1
MIR8069-1	0	0	0	0
LOC105379499	10	9	4	6
LOC102724843	1	1	0	1
LOC124904989	0	0	0	0
LOC105379502	0	0	0	0
LOC102724951	3	1	0	3
LOC124904991	0	0	0	0
LOC102723360	1	0	2	1
LOC102723553	6	9	29	21
LOC102723451	0	0	0	0
LOC105379504	3	1	0	7
LOC107983987	0	0	0	0
LOC102723475	0	1	3	2
LOC124900474	0	0	0	0
LOC105379505	0	0	0	0
LOC124904992	0	0	0	1
LOC124904993	0	1	0	0
MIR6724-1	0	0	0	0
RNA45SN2	180	138	131	92
MIR3648-1	0	0	0	0
RNA18SN2	0	0	0	0
RNA5-8SN2	0	0	0	0
RNA28SN2	0	0	0	0
CDC27P9	0	0	0	0
MIR6724-2	0	0	0	0
MIR6724-3	0	0	0	0
RNA45SN3	85	50	51	41
RNA18SN3	0	0	0	0
RNA5-8SN3	0	0	0	0
RNA28SN3	0	0	0	0
CDC27P10	1	0	2	3
MIR6724-4	0	0	0	0
RNA45SN1	7	4	7	16
MIR10396B	0	0	0	0
RNA18SN1	0	0	0	0
RNA5-8SN1	0	0	0	0
RNA28SN1	0	0	0	0
LINC01666	0	0	0	0
LOC124904994	0	0	0	0
LOC124904996	1	0	2	1
MIR3648-2	3	1	0	1
MIR10396A	0	0	0	0
LOC101927615	0	0	0	0
TEKT4P2	0	0	0	0
LOC101930100	1	0	0	0
LOC101927345	2	2	5	6
NCOR1P4	0	0	0	0
LOC105379514	0	0	0	0
LOC124904997	0	0	0	0
LINC01667	0	0	0	0
LOC105372734	0	0	0	0
LOC105372733	0	0	1	1
BAGE2	2	0	0	3
TPTE	0	1	0	2
ANKRD30BP2	0	0	1	0
MIR3156-3	0	0	0	0
LINC01674	0	0	0	0
POTED	0	0	0	0
MIR3118-1	0	0	0	0
LOC107985482	0	0	0	0
LOC112268283	0	0	0	0
MIR8069	0	0	0	0
CYP4F29P	0	0	0	0
LOC110091776	0	0	0	0
ANKRD20A11P	1	0	0	0
LOC105377134	43	31	107	126
LIPI	5	2	13	26
RBM11	82	71	156	100
ABCC13	0	0	0	0
HSPA13	2386	1995	3575	3003
LOC105369304	25	32	45	39
LOC124905053	0	0	1	1
SAMSN1	122	135	134	145
SAMSN1-AS1	0	2	0	0
LOC105372738	0	0	1	0
LOC124905054	0	0	0	0
ASMER1	60	40	181	96
NRIP1	1558	1617	6199	4555
LOC107985483	0	1	0	0
LOC124905047	0	0	0	0
LOC105369292	0	0	0	0
LOC101927745	1	0	0	1
LOC124905055	0	0	1	0
LOC105369302	0	0	0	1
LOC124905056	0	0	0	0
LOC124905073	0	0	0	0
USP25	3739	3525	2919	2396
MIR99AHG	0	0	55	35
SNORD74B	0	0	0	0
MIR99A	0	0	0	1
MIRLET7C	0	0	0	0
MIR125B2	0	0	1	0
LOC124904998	1	2	0	0
LOC105372740	1	6	0	0
LOC107985511	0	0	0	1
LINC01549	0	0	42	29
TRG-GCC1-5	41	25	118	93
CXADR	8672	8523	7390	6775
BTG3	836	707	1033	1009
BTG3-AS1	13	23	34	42
LOC124904999	0	0	0	0
LOC124900465	14	15	21	24
C21orf91-OT1	2	3	4	12
C21orf91	1107	1261	1637	1742
CHODL-AS1	3	0	1	1
CHODL	49	76	53	40
LOC124905000	5	2	4	3
TMPRSS15	0	1	22	8
MIR548XHG	1	0	1	1
MIR548X	0	0	0	0
LOC107985490	0	0	0	0
LOC124905048	0	0	0	0
LINC01683	0	0	0	0
LOC105372745	0	0	0	0
LINC02573	0	0	0	0
LINC00320	0	0	0	0
LOC124905057	0	0	0	0
NCAM2	28	21	13	14
LINC00317	0	0	0	0
LINC01425	0	0	0	0
LINC01687	0	0	0	0
LINC00308	0	0	0	0
LOC107985508	0	0	0	0
LOC107985494	0	0	0	0
MIR6130	0	0	0	0
D21S2088E	1948	2302	27	11
LOC105372747	0	0	0	0
LOC107985512	0	0	0	0
LOC105372749	0	0	0	0
LOC105372750	0	0	0	0
LINC01689	0	0	0	0
LINC01684	0	0	0	0
LINC01692	0	1	0	0
LOC107985516	0	0	1	0
LINC00158	0	0	2	6
LOC105372753	3	5	16	13
MIR155HG	11	4	5	9
MIR155	0	0	0	0
LINC00515	4	2	9	16
MRPL39	1639	1866	1521	1071
JAM2	303	198	159	140
LOC124905001	18	9	5	11
LOC124905002	4	10	26	28
ATP5PF	1669	1698	1927	1398
GABPA	1327	1223	1306	1070
LOC105372757	0	0	0	0
LOC105372756	1	0	0	0
APP	31311	25618	29961	24289
LOC124900466	210	102	141	247
CYYR1-AS1	55	23	69	90
LOC105372758	0	0	0	1
LOC107985474	18	10	19	20
CYYR1	2055	2233	1988	1614
ADAMTS1	1574	1843	3338	2863
LOC105372760	4	2	2	1
ADAMTS5	14	23	5	6
MIR4759	0	0	0	0
LOC124905050	0	1	0	0
LOC102724355	0	0	7	2
LOC105372759	0	0	0	1
LOC124905003	0	2	2	14
LOC105372762	0	0	7	14
LINC01673	0	0	8	5
LINC00113	0	0	5	9
LINC00314	2	1	5	6
LINC01697	5	2	92	102
LINC01695	15	24	279	223
LINC00161	0	0	0	5
N6AMT1	589	620	1279	1303
LOC124905004	36	29	54	72
LTN1	4248	3625	4413	4285
LOC105372766	5	5	15	13
RWDD2B	78	76	86	54
LOC124905005	4	9	9	8
USP16	1467	1699	1981	1699
CCT8	17161	17761	13373	10472
MAP3K7CL	1	0	1	4
LOC105372767	0	1	0	0
LOC124905065	0	0	0	0
LINC00189	0	0	0	0
LOC124905007	0	0	4	3
LOC105369299	20	24	77	67
BACH1	3444	3317	4189	3538
BACH1-IT2	3	3	4	15
LOC124905071	1	0	0	1
LOC107985486	26	14	24	56
LOC105372770	1	1	2	6
BACH1-IT3	0	0	0	4
GRIK1	8	5	11	15
LOC124905006	2	1	3	8
LOC105372768	0	0	0	1
GRIK1-AS2	8	4	8	3
GRIK1-AS1	5	1	6	2
CLDN17	0	0	0	0
LINC00307	0	0	0	0
CLDN8	0	0	0	0
KRTAP24-1	0	0	0	0
KRTAP25-1	0	0	0	0
KRTAP26-1	0	0	0	0
KRTAP27-1	0	0	0	0
KRTAP23-1	0	0	0	0
KRTAP13-2	0	0	0	0
MIR4327	0	0	0	0
LOC105372772	0	0	0	0
KRTAP13-1	0	0	0	0
KRTAP13-3	0	0	0	0
KRTAP13-4	2	11	0	0
KRTAP15-1	0	0	0	0
KRTAP19-1	0	0	0	0
KRTAP19-2	0	0	0	0
KRTAP19-3	0	0	0	0
KRTAP19-4	0	0	0	0
KRTAP19-5	0	0	0	0
KRTAP19-6	0	0	0	0
KRTAP19-7	0	0	0	0
KRTAP22-2	0	0	0	0
KRTAP6-3	1	0	0	0
KRTAP6-2	0	0	0	0
KRTAP22-1	0	0	0	0
KRTAP6-1	0	0	0	0
KRTAP20-1	0	0	0	0
KRTAP20-4	0	0	0	0
KRTAP20-2	0	0	0	0
KRTAP20-3	0	0	0	0
LOC105372773	1	0	0	1
KRTAP21-3	0	0	0	0
KRTAP21-2	0	0	0	0
KRTAP21-1	0	0	1	2
KRTAP8-1	0	0	0	0
KRTAP7-1	0	0	0	0
KRTAP11-1	0	0	0	0
LOC105372776	2	0	0	0
LOC105372775	0	0	0	0
LOC105372774	0	0	0	1
KRTAP19-8	0	0	0	0
TIAM1	2839	3219	3772	3568
LOC105372777	5	4	4	10
TIAM1-AS1	71	97	156	127
LOC107985488	0	0	1	1
SOD1	5627	6759	5558	3987
LOC124900469	7	21	24	16
SCAF4	2097	1558	2150	2003
LOC124905008	39	39	44	32
HUNK	504	839	1061	781
LINC00159	1	1	3	3
MIS18A	1550	1910	1602	1296
MIS18A-AS1	6	6	24	24
MRAP	3	2	2	1
LOC124905009	2	0	3	2
MRAP-AS1	24	16	28	28
URB1	4765	5051	2456	2248
SNORA80A	71	64	111	127
URB1-AS1	17	17	11	9
EVA1C	32	33	6	10
CFAP298-TCP10L	39	27	31	30
TCP10L	0	1	0	4
CFAP298	439	619	426	374
SYNJ1	161	156	605	459
LOC124905011	3	6	23	13
PAXBP1-AS1	79	66	110	146
PAXBP1	2163	2175	2902	3212
LOC124905010	707	536	972	1253
C21orf62-AS1	7	5	32	23
C21orf62	3	2	9	18
LOC124900470	0	0	0	0
LOC124905012	0	0	1	0
LOC105377136	2	0	6	3
LINC01690	0	0	0	1
OLIG2	27	8	1	3
LINC00945	0	0	0	0
OLIG1	23	10	1	0
LOC101928107	0	1	0	0
LINC01548	0	0	0	0
LOC105372787	0	0	0	0
IFNAR2-IL10RB	0	0	0	0
IFNAR2	131	151	146	137
IL10RB-DT	1	6	9	10
IL10RB	2	2	9	11
IFNAR1	570	507	848	816
IFNGR2	854	912	1825	1404
TMEM50B	303	386	736	748
DNAJC28	48	82	114	85
GART	9341	11481	4412	3734
SON	13146	8009	19501	16081
MIR6501	0	0	0	0
DONSON	1226	1537	1305	1115
CRYZL1	308	267	766	675
ITSN1	4334	4890	5505	4316
ATP5PO	5784	5515	5804	4139
LINC00649	166	163	434	295
LOC124905013	34	34	21	15
LOC101928126	25	20	54	40
LOC105372790	17	8	23	23
LOC105372789	1	0	0	2
MRPS6	1290	1402	1629	1181
SLC5A3	2783	3252	7965	8913
LINC00310	8	6	5	16
KCNE2	0	1	1	1
LOC105372791	0	0	0	0
SMIM11	2	0	0	0
C21orf140	0	0	0	0
LOC105372793	0	0	1	0
SMIM34	0	0	0	0
KCNE1	0	2	4	2
LOC124900475	0	0	0	0
RCAN1	202	306	356	262
CLIC6	62	46	35	34
LINC00160	0	0	0	0
LOC107985515	0	0	0	0
LINC01426	9	15	9	4
RUNX1	20	18	21	8
LOC124905014	1	2	2	3
LOC112267915	2	5	5	4
RUNX1-IT1	1	0	0	0
LOC124905015	0	0	0	2
LOC100506403	0	0	0	1
MIR802	0	0	0	0
PPP1R2P2	2	0	0	1
LOC101928269	1	0	2	4
LINC01436	3	4	0	1
SETD4	1154	1582	865	690
CBR1-AS1	10	20	3	2
CBR1	2996	4103	603	400
LOC105369306	672	1038	51	16
CBR3-AS1	26	21	5	4
CBR3	101	155	2	3
DOP1B	666	583	280	233
LOC124905016	2	2	0	0
LOC124905072	0	2	0	0
MORC3	1793	1705	2302	1920
CHAF1B	1403	1692	1315	1068
CLDN14-AS1	4	0	10	9
CLDN14	6	1	1	1
LOC105369308	1	0	1	0
SIM2	1	4	10	5
LOC107985492	4	2	0	1
HLCS	801	986	2467	2184
LOC105369305	38	21	95	247
HLCS-AS1	58	75	114	128
RIPPLY3	45	46	4134	4461
LOC124905017	2	1	21	39
PIGP	173	225	370	296
