	sample1	sample2	sample3	sample4
MIRLET7E	0	0	0	0
MIR125A	0	0	0	0
HAS1	30	5	0	45
LOC124904754	0	0	0	1
FPR1	0	0	0	2
FPR2	2	0	0	0
LOC105372448	0	0	0	0
FPR3	5	0	1	3
ZNF577	679	493	677	885
ZNF649-AS1	32	8	14	42
ZNF649	4652	737	923	4352
ZNF613	963	454	523	802
ZNF350-AS1	29	22	15	17
ZNF350	387	273	350	313
ZNF615	739	533	705	703
LOC124904755	8	6	5	13
ZNF614	1725	837	1063	1549
LOC112268244	39	21	18	37
ZNF432	521	815	1050	447
ZNF841	844	351	433	821
ZNF616	2625	909	1177	2130
ZNF836	925	236	233	949
PPP2R1A	14019	14972	17038	12688
MIR6801	6	1	0	1
LOC105372449	6	3	3	10
LOC124904763	41	11	6	46
ZNF766	2378	985	1522	1984
MIR643	4	0	0	1
ZNF480	3100	1314	1597	2358
ZNF610	388	441	671	333
ZNF880	780	664	887	799
ZNF528-AS1	50	27	34	73
ZNF528	351	365	530	367
ZNF534	6	16	47	14
ZNF578	5059	400	515	6453
ZNF808	2288	1578	1801	3043
ZNF701	726	379	476	650
ZNF137P	0	0	0	0
ZNF83	774	651	1017	715
LOC122539214	511	299	207	273
ZNF611	875	973	1128	855
LOC124904760	11	31	47	16
LOC105372452	2	0	0	0
ZNF600	1234	216	260	1153
ZNF28	2188	977	1336	1987
ZNF468	1230	885	1074	982
ZNF320	3150	1693	2415	2763
ZNF888	774	378	451	633
ZNF888-AS1	15	3	4	8
ZNF816-ZNF321P	0	0	0	0
ZNF321P	4	1	1	3
LOC124904761	10	27	36	20
ZNF816	683	405	557	577
ZNF702P	326	1128	1564	311
LOC105372453	2	2	4	3
LOC124904758	13	22	19	11
ERVV-1	5	2	4	12
ERVV-2	14	15	12	23
LOC124904762	23	34	59	17
ZNF160	2278	2436	4738	3983
ZNF415	396	605	863	441
ZNF347	1292	517	638	944
ZNF665	264	81	122	253
LOC124904792	34	50	70	51
ZNF818P	154	135	204	164
ZNF677	1374	774	1066	1329
VN1R2	2	0	1	0
VN1R4	0	0	0	0
FAM90A27P	1	0	0	0
BIRC8	0	0	0	0
LOC107987270	1	0	0	0
ZNF845	2327	714	912	1750
ZNF525	4713	673	822	4439
ZNF765-ZNF761	0	0	0	0
ZNF765	1517	866	813	897
TPM3P9	303	236	286	225
ZNF761	35	23	16	52
ZNF813	2574	1261	1212	2657
ZNF331	2175	503	593	2206
LOC284379	5	0	0	1
DPRX	0	0	0	1
LOC107985342	58	0	0	30
MIR512-1	0	0	0	1
MIR512-2	2	0	0	0
MIR1323	0	0	0	1
MIR498	3	0	0	3
MIR520E	6	0	0	14
MIR515-1	1	0	0	0
MIR519E	2	0	0	1
MIR520F	3	0	0	1
MIR515-2	6	0	0	1
MIR519C	1	0	0	5
MIR1283-1	13	0	0	4
MIR520A	0	0	0	4
MIR526B	0	0	0	0
MIR519B	3	0	0	2
MIR525	1	0	0	0
MIR523	4	0	0	2
MIR518F	2	0	0	0
LOC107985346	23	1	1	26
MIR520B	1	0	0	1
MIR518B	0	0	0	0
MIR526A1	3	0	0	3
MIR520C	3	0	0	1
MIR518C	7	0	0	1
MIR524	0	0	0	1
MIR517A	1	0	0	1
MIR519D	6	0	0	1
MIR521-2	4	0	0	4
MIR520D	0	0	0	2
MIR517B	2	0	0	0
MIR520G	3	0	0	2
MIR516B2	1	0	0	0
MIR526A2	3	0	0	1
MIR518E	1	0	0	0
MIR518A1	2	0	0	3
MIR518D	2	0	0	0
MIR516B1	0	0	0	2
LOC124904765	54	0	0	41
MIR518A2	1	0	0	0
MIR517C	0	0	0	0
MIR520H	1	0	0	1
MIR521-1	1	0	0	0
MIR522	2	0	0	1
MIR519A1	0	0	0	0
MIR527	2	0	0	0
LOC124904766	18	0	0	18
MIR516A1	0	0	0	0
MIR1283-2	2	0	0	1
MIR516A2	0	0	0	1
MIR519A2	0	0	0	1
LOC124904767	33	2	0	38
MIR371A	0	0	0	0
MIR371B	0	0	0	0
MIR372	0	0	0	0
MIR373	3	0	0	2
NLRP12	244	1	6	320
MYADM-AS1	29	27	19	22
MYADM	899	2148	1899	1258
PRKCG	156	20	22	218
CACNG7	430	4	6	753
CACNG8	203	37	30	329
MIR935	0	0	0	0
CACNG6	45	1116	865	75
VSTM1	18	0	0	5
TARM1	0	0	0	1
OSCAR	77	3	9	118
NDUFA3	1421	1585	1812	1373
TFPT	264	346	381	212
PRPF31	1926	1014	1245	1361
PRPF31-AS1	47	6	15	44
CNOT3	1347	709	655	1639
LOC102724273	80	12	12	51
LENG1	173	143	169	151
TMC4	142	86	44	170
MBOAT7	2072	1547	1554	2024
TSEN34	987	1628	1992	844
RPS9	19861	7217	8084	19565
LILRB3	18	25	12	23
LOC124904768	8	9	3	6
LOC107985279	1	0	2	1
LILRA6	1	18	5	9
LOC107987463	1	0	1	3
LILRB5	2	0	0	3
LILRB2	0	1	0	0
MIR4752	0	0	0	0
LILRA5	2	0	1	2
LILRA4	3	1	0	5
LAIR1	7	1	0	16
TTYH1	316	50	13	344
LOC124904770	3	0	0	5
LENG8-AS1	68	31	51	71
LENG8	1979	1445	1638	2088
LENG9	107	50	88	89
CDC42EP5	27	55	67	59
LAIR2	0	0	0	0
LOC105372460	0	0	0	0
KIR3DX1	0	0	0	0
LOC105372461	0	0	0	0
LOC107985347	0	0	0	0
LILRA2	0	0	0	0
LILRA1	0	0	0	0
LILRB1	0	0	0	0
MIR8061	0	0	0	0
LILRB4	0	0	0	0
LILRP2	0	0	0	1
KIR3DL3	0	0	0	0
KIR2DL3	0	0	0	0
LOC101928804	0	0	0	0
KIR2DL1	0	0	0	0
KIR2DL4	0	0	0	0
KIR3DL1	0	0	0	0
KIR2DS4	0	0	0	0
KIR3DL2	0	0	0	0
FCAR	1	0	0	0
NCR1	21	0	0	41
NLRP7	207	47	33	233
NLRP2	9111	1646	1657	7676
GP6-AS1	345	248	264	352
GP6	58	16	25	117
RDH13	920	842	1022	970
EPS8L1	528	96	51	490
PPP1R12C	2083	1493	1865	1693
MIR7975	0	0	0	1
TNNT1	922	179	178	1039
TNNI3	190	1766	3131	316
DNAAF3	46	24	50	51
DNAAF3-AS1	4	3	15	8
LOC124904795	0	0	0	1
SYT5	11	1	1	8
PTPRH	15	18	16	18
LOC124904771	8	4	8	3
TMEM86B	52	37	34	53
PPP6R1	4336	4193	4269	3550
MIR6804	3	0	0	1
MIR6802	0	1	0	0
MIR6803	0	0	0	0
HSPBP1	1369	877	939	987
BRSK1	868	504	548	1038
TMEM150B	38	5	9	28
KMT5C	748	530	810	636
COX6B2	29	0	0	49
GARIN5B	1	0	0	4
IL11	27	19	24	47
TMEM190	18	3	2	12
TMEM238	41	14	7	38
RPL28	8730	4258	4237	10561
MIR6805	0	0	0	0
UBE2S	6745	854	723	5182
SNORD157	31	1	5	39
LOC105372462	16	2	8	8
SHISA7	16	0	2	43
ISOC2	1746	1330	1529	1385
C19orf85	25	1	1	31
ZNF628	283	225	245	278
NAT14	738	1482	1574	640
SSC5D	15	17	6	18
SBK2	53	27	35	69
SBK3	18	2	1	14
ZNF579	755	718	797	701
FIZ1	369	364	349	260
ZNF524	148	172	154	132
ZNF865	264	382	348	357
ZNF784	230	350	418	138
ZNF581	1762	404	518	2221
LOC107983998	36	42	60	34
ZNF580	347	627	649	413
CCDC106	428	716	823	345
U2AF2	6478	2830	3435	4766
EPN1	4190	3176	3211	4293
NLRP9	0	1	0	0
LOC105372465	0	0	0	0
RFPL4A	0	0	0	0
RFPL4AL1	0	0	0	0
NLRP11	0	0	0	0
NLRP4	0	0	1	0
NLRP13	0	0	0	0
NLRP8	0	0	0	0
NLRP5	0	0	0	0
LINC01864	0	0	1	0
ZNF787	1888	911	977	1553
LOC124904773	37	3	12	30
LOC124904772	1	0	0	0
ZNF444	786	783	797	705
GALP	0	0	0	0
ZSCAN5B	1	0	1	0
ZSCAN5C	2	1	3	2
ZSCAN5A	137	119	130	80
LOC124904774	4	4	5	3
LOC124904775	1	7	3	3
EDDM13	0	1	1	0
LOC124900420	105	107	69	136
LOC105372468	7	9	5	6
ZNF542P	1240	1036	1278	895
ZNF582	149	177	209	92
ZNF582-DT	78	64	87	68
ZNF583	133	200	246	99
ZNF667	587	428	598	778
ZNF667-AS1	263	409	429	212
LOC105372471	2	4	2	12
LOC124904776	6	0	2	8
ZNF471	81	188	251	82
ZFP28-DT	1	3	1	2
ZFP28	301	345	444	363
ZNF470-DT	18	23	50	15
ZNF470	523	495	762	565
LOC124904777	5	16	34	11
ZNF71-SMIM17	0	0	0	0
ZNF71	658	554	598	560
SMIM17	0	0	0	0
ZNF835	52	21	38	36
LOC105372473	0	1	0	0
LOC105372472	0	0	0	1
ZIM2-AS1	0	0	0	0
ZIM2	0	0	0	0
PEG3	0	0	0	0
PEG3-AS1	0	0	0	0
MIMT1	0	0	0	0
LOC124904779	0	0	1	0
LOC105372475	1	0	0	0
USP29	0	0	0	0
LOC124904804	0	0	0	0
ZIM3	0	0	0	0
DUXA	0	0	0	0
LOC124904780	6	0	1	5
ZNF264	1235	1107	1187	1560
AURKC	108	15	11	122
ZNF805	979	1054	1177	1086
ZNF460-AS1	3	2	14	15
ZNF460	1994	1939	1926	2544
ZNF543	737	621	777	631
ZNF304	1075	885	1121	791
ZNF547	76	106	109	73
TRAPPC2B	65	68	88	66
ZNF548	557	737	968	481
ZNF17	344	295	279	263
ZNF749	992	404	494	913
VN1R1	61	74	79	80
ZNF772	961	1456	1627	853
ZNF419	444	368	596	451
ZNF773	310	359	481	274
ZNF549	910	427	501	804
ZNF550	823	776	905	704
LOC124904781	1	1	1	1
ZNF416	648	439	526	588
ZIK1	3073	880	1168	2344
ZNF530	659	205	269	499
ZNF134	4026	1771	2261	3298
ZNF211	864	1028	1411	714
ZSCAN4	6	1	0	15
ZNF551	2773	605	713	2176
ZNF154	726	773	947	811
LOC124904783	6	2	2	12
ZNF671	286	445	596	247
ZNF776	1489	1619	1695	1025
ZNF586	551	275	289	421
ZNF552	390	298	269	240
FKBP1AP1	33	9	20	61
ZNF587B	4089	756	705	2698
ZNF587	1382	1122	1397	1212
LOC124904782	150	74	77	178
UBE2CP5	99	54	54	99
ZNF814	2627	752	797	2201
ZNF417	873	588	693	765
ZNF418	730	667	1031	654
ZNF256	856	346	430	782
C19orf18	15	23	46	16
ZNF606	886	919	1139	853
ZNF606-AS1	155	106	135	169
VN2R19P	2	2	1	7
ZSCAN1	34	57	69	47
ZNF135	278	245	265	188
ZSCAN18	1422	2081	2869	1359
ZNF329	1297	1252	1588	1326
LOC124904784	5	9	10	2
ZNF274	914	860	1229	817
LOC105372479	2	4	0	0
ZNF544	3805	2045	2583	3358
LOC124904785	233	91	103	348
LOC124904787	46	39	22	72
ZNF8	1832	1115	1354	1726
ZNF8-ERVK3-1	79	19	28	71
ERVK3-1	15	3	3	9
LOC105372480	42	21	24	31
ZSCAN22	263	245	301	245
MIR6806	0	1	1	2
A1BG	259	133	205	332
A1BG-AS1	26	37	46	18
ZNF497	109	242	312	75
ZNF497-AS1	16	38	21	5
ZNF837	146	179	178	116
LOC124904788	13	16	27	19
LOC105372484	12	6	13	6
MIR4754	3	3	5	6
RPS5	16680	5097	6250	14844
MIR10394	0	0	0	0
RNF225	43	3	6	25
LINC02560	1	0	2	2
ZNF584	220	269	494	191
LOC124904786	215	358	570	216
ZNF324B	170	214	327	97
ZNF132	9	44	65	13
ZNF324	414	650	799	352
ZNF446	189	370	456	179
LOC112268251	23	27	28	32
SLC27A5	337	102	118	297
LOC105372485	11	24	35	7
ZBTB45	572	503	555	459
TRIM28	44626	13785	14650	36076
MIR6807	0	0	0	1
CHMP2A	1118	1879	2295	1454
UBE2M	2426	1525	1785	2155
MZF1-AS1	65	55	81	79
MZF1	340	371	449	385
CENPBD2P	1324	817	835	1291
LOC107987272	22	20	21	24
DEFB125	0	0	0	0
DEFB126	0	0	0	1
DEFB127	0	0	0	0
DEFB128	0	0	0	0
DEFB129	0	0	0	0
DEFB132	0	0	0	0
C20orf96	164	123	146	208
ZCCHC3	3245	2047	2257	3646
NRSN2-AS1	105	185	258	165
SOX12	2524	4288	4151	2501
LOC101929937	24	52	49	13
NRSN2	530	1535	1966	446
TRIB3	869	672	1617	614
RBCK1	1396	1370	1540	1313
TBC1D20	926	1668	1879	1086
CSNK2A1	9432	5153	6446	9051
TCF15	374	9	13	332
SRXN1	1700	625	816	1056
LOC107985423	75	18	12	49
SCRT2	8	0	0	6
SLC52A3	468	7	4	433
FAM110A	481	357	463	443
ANGPT4	29	30	29	40
LOC124904854	3	0	1	3
LOC105372492	0	0	1	3
RSPO4	104	26	23	107
PSMF1	1978	2062	2338	1651
LOC105372493	3	1	7	1
LOC124904855	39	25	44	63
TMEM74B	206	241	661	235
C20orf202	0	5	11	11
RAD21L1	18	3	10	23
SNPH	303	640	804	286
FKBP1A-SDCBP2	3	0	0	4
SDCBP2	12	3	5	12
LOC124904856	1	2	1	0
SDCBP2-AS1	51	62	127	112
FKBP1A	3339	2376	2611	3048
MIR6869	0	0	0	0
LOC105372497	0	1	1	0
NSFL1C	1953	1983	2147	1534
SIRPB2	1	0	2	1
LOC105372499	0	0	0	0
LOC105372498	0	0	0	0
SIRPD	0	0	0	0
LOC107985409	0	0	0	0
SIRPB1	0	3	1	0
SIRPG	0	0	0	2
SIRPG-AS1	0	0	0	0
SIRPB3P	0	0	0	0
LOC124904858	0	1	2	0
LOC100289473	0	3	5	3
LOC105372501	1	4	5	0
LOC124904857	0	0	0	0
LOC107984088	40	113	200	60
SIRPA	292	2165	2101	234
PDYN-AS1	5	9	28	6
PDYN	27	24	35	28
STK35	4340	1450	1484	3771
LOC124900458	103	70	46	249
LOC124904859	2	0	0	1
LOC105372502	1	1	2	1
LINC03086	6	6	5	15
LOC124904860	2	0	0	0
LOC105372503	0	0	0	0
TGM3	2	1	4	1
TGM6	0	0	0	0
SNRPB	13269	2105	2519	10154
SNORD119	21	1	0	25
ZNF343	133	401	557	202
LOC105372504	0	0	0	1
TMC2	5	3	6	18
LOC105372505	11	6	4	8
NOP56	11836	2800	3743	8727
MIR1292	21	7	1	13
SNORD110	103	15	11	96
SNORA51	59	8	6	38
SNORD86	0	0	0	0
SNORD56	9	1	1	7
SNORD57	14	3	2	8
IDH3B	3044	3004	3905	2383
LOC105372507	1	8	12	1
EBF4	17	183	199	21
CPXM1	2526	2267	1532	2017
C20orf141	0	0	0	0
TMEM239	1	0	0	0
PCED1A	539	759	994	499
VPS16	647	1113	1146	592
PTPRA	2223	2966	3225	2615
GNRH2	1	3	1	3
MRPS26	3047	1375	1590	2071
LOC101929098	4	1	1	3
OXT	5	0	0	2
AVP	5	1	0	3
UBOX5-AS1	11	4	6	14
UBOX5	342	449	690	443
FASTKD5	1500	1219	1052	951
LZTS3	1483	823	1071	1338
LOC107985414	39	21	29	60
DDRGK1	1401	974	1033	1116
ITPA	1272	692	815	949
SLC4A11	552	16	14	402
DNAAF9	458	2188	2664	535
LOC124904983	0	0	1	0
LOC105372508	0	0	0	0
LOC105372509	0	0	0	0
ATRN	2093	3803	3855	2948
GFRA4	0	0	0	1
ADAM33	202	62	3	221
SIGLEC1	5	0	0	2
HSPA12B	265	6	15	267
ADISSP	2795	382	516	2430
SPEF1	19	12	28	18
CENPB	2603	1878	2115	1545
CDC25B	1072	360	488	960
LINC01730	1	1	0	3
AP5S1	177	484	521	93
MAVS	3933	5757	6526	3423
PANK2-AS1	40	36	31	50
PANK2	2296	1014	1176	1854
MIR103A2	3	2	1	5
MIR103B2	0	0	0	0
RNF24	760	690	724	1062
SMOX	524	401	371	524
LOC124904861	22	4	12	24
LINC01433	1	1	0	1
ADRA1D	6	8	22	12
LOC124904862	3	2	1	2
LOC105372510	0	0	0	0
PRNP	1373	3637	4302	956
PRND	4	4	0	0
PRNT	0	0	0	0
LOC105372511	2	0	0	3
RASSF2	923	194	152	719
LOC107985392	6	0	0	9
SLC23A2	1124	876	761	865
TMEM230	2739	2190	2559	2347
PCNA	6492	857	1098	4984
PCNA-AS1	1	0	0	0
LOC124900464	1	2	1	2
CDS2	3763	3271	3351	3688
PROKR2	100	0	0	62
LINC00658	1	1	1	0
LOC107985411	0	0	0	0
LOC643406	1	0	0	1
LOC124904863	0	0	0	0
LINC00654	60	96	180	42
LINC01729	0	0	1	0
GPCPD1	358	1247	1988	356
LOC124904864	0	1	0	0
LOC105372514	0	0	0	0
SHLD1	82	118	112	73
CHGB	103	41	35	98
TRMT6	979	579	733	697
MCM8	3241	707	994	2633
MCM8-AS1	36	7	10	28
CRLS1	1773	4961	4649	1532
LRRN4	63	5970	4728	48
LOC124904865	0	3	5	1
FERMT1	1762	2272	1882	1142
LOC124904866	0	0	0	1
CASC20	2	1	2	0
LINC01713	0	0	0	0
LOC105372517	2	2	2	0
BMP2	85	13411	10936	67
LINC01428	0	0	0	0
LINC01751	0	0	0	0
LINC01706	0	0	0	0
MIR8062	0	0	0	0
LOC105372518	0	0	0	0
HAO1	0	0	0	0
TMX4	778	5627	4505	656
TMX4-AS1	0	1	3	1
PLCB1	346	2915	1498	385
PLCB1-IT1	0	4	1	0
LOC124900459	15	275	87	29
LOC124904867	1	28	8	0
LOC124904868	2	4	1	1
LOC105372521	1	2	1	5
RNU105B	0	1	0	0
LOC105372522	1	7	7	2
PLCB4	677	1158	1008	577
LAMP5-AS1	1	1	0	0
LAMP5	61	12	17	58
PAK5	30	5	10	40
LOC105372523	0	4	0	0
LOC101929348	0	0	0	0
PARAL1	0	0	0	0
SNAP25-AS1	0	25	13	0
ANKEF1	1138	664	823	940
LOC105372524	1	2	0	0
LOC124904959	0	0	0	0
SNAP25	15	251	218	13
MKKS	800	1092	1328	668
LOC128706666	0	0	0	0
LOC128706665	0	0	0	0
SLX4IP	762	554	666	689
JAG1	2989	3188	2592	4949
MIR6870	0	0	0	0
LINC01752	0	2	1	0
LOC107985398	3	3	2	0
LOC101929413	0	3	3	0
LINC02871	0	0	0	0
LOC105372527	0	0	0	0
LOC105372528	0	0	0	0
LOC124904960	0	0	0	0
LOC339593	0	1	1	5
LOC105372529	2	1	0	4
LOC107985384	0	0	0	0
LOC105372530	0	0	0	0
LINC00687	0	0	0	0
BTBD3	2655	1797	1609	2739
LOC124904869	2	1	0	2
LOC107985406	0	0	0	1
LOC124904870	4	1	0	0
LOC107985407	3	0	0	1
LOC124904871	2	2	0	0
LOC105372532	4	0	0	6
LINC01722	1	0	0	1
LOC102606466	0	0	0	1
LOC105372535	3	0	0	6
LINC01723	0	0	0	0
SPTLC3	48	418	164	58
TASP1	445	226	283	525
ISM1	23	42	15	23
ISM1-AS1	0	0	0	0
LOC124904872	1	0	0	3
ESF1	2855	809	1020	3283
NDUFAF5	668	837	1049	522
SEL1L2	0	1	2	0
MACROD2	17	302	347	48
FLRT3	36	1489	1532	28
LOC124904873	0	0	1	1
MACROD2-IT1	0	1	1	0
MACROD2-AS1	0	3	3	2
LOC613266	2	0	1	0
LOC124904874	0	0	0	0
KIF16B	634	802	883	638
LOC124904875	14	3	6	10
LOC105372541	0	0	0	0
LOC105372542	0	0	0	0
SNRPB2	3005	1343	1750	2422
OTOR	0	1	0	1
LOC105372544	0	0	0	0
LOC105372545	0	0	0	0
PCSK2	11	19	7	18
LOC105372546	0	0	0	0
BFSP1	147	71	129	96
DSTN	4769	9209	11813	4385
RRBP1	8483	3573	2997	8060
BANF2	0	0	0	0
LOC105372547	0	0	0	1
LOC107985440	0	0	0	0
LOC105372548	1	0	0	1
SNX5	5366	1844	2165	5443
SNORD17	1023	5591	4654	2282
MGME1	2045	686	847	1924
OVOL2	291	17	0	209
KAT14	1596	1190	1429	1402
PET117	9	2	5	10
LOC124904876	0	0	0	0
LOC105372551	0	0	0	0
ZNF133	607	565	702	622
ZNF133-AS1	4	5	1	3
LOC124904978	0	0	0	0
LOC107985418	0	0	0	0
LINC00851	0	0	0	0
DZANK1	256	181	195	193
LOC124904877	0	0	0	1
POLR3F	699	393	474	628
MIR3192	7	3	1	6
RBBP9	824	979	1167	522
SEC23B	3454	1054	1198	2909
SMIM26	954	845	841	770
LOC124904878	0	0	0	0
DTD1	1831	773	1024	1799
DTD1-AS1	3	3	0	6
LINC00652	9	0	6	3
LCDR	13	21	23	17
SCP2D1-AS1	0	0	0	0
SCP2D1	0	0	1	0
LOC102724734	0	2	0	2
LOC107985442	0	0	0	0
LOC101929547	12	11	12	11
SLC24A3	68	799	442	56
LOC124904879	7	14	5	7
SLC24A3-AS1	3	7	2	9
RIN2	47	2177	1712	81
NAA20	789	1012	1180	606
CRNKL1	2238	1707	2196	1793
CFAP61	0	1	7	3
LOC124904880	0	0	0	0
LOC105372554	0	0	0	0
CFAP61-AS1	13	0	0	15
INSM1	60	1	0	22
RALGAPA2	2098	1893	1884	2367
LOC105372555	2	3	1	0
LINC00237	1	0	0	1
KIZ	977	432	381	835
KIZ-AS1	14	3	3	19
XRN2	13316	4605	4846	11630
NKX2-4	3	0	0	6
LOC105372558	3	0	0	3
LOC112268271	63	0	0	67
NKX2-2	4	1	0	2
BETALINC1	3	0	0	6
LINC01727	0	1	0	0
LINC01726	0	0	0	0
PAX1	2	1	0	2
LINC01432	3	0	0	1
LOC105372560	0	0	0	0
LOC105372561	0	0	0	0
LINC01427	0	0	0	0
LOC284788	3	0	0	0
LOC105372562	0	0	0	0
LOC105372563	0	0	0	0
LOC105372564	0	0	0	0
LINC00261	1	249	2	6
FOXA2	145	102	4	144
LNCNEF	2	0	0	0
LINC01747	0	0	0	0
LOC124904963	0	0	0	0
LOC124904962	0	0	0	0
LOC105372567	0	0	0	0
LOC105372568	0	0	0	0
LOC107985449	0	0	0	0
LOC101929707	0	1	0	0
SSTR4	0	1	0	0
THBD	34	81	15	21
LOC124904964	0	0	0	0
CD93	6	185	173	3
LINC00656	0	0	0	0
LOC100505664	0	0	0	0
NXT1-AS1	7	8	3	4
LOC105372571	2	4	3	1
NXT1	727	288	295	456
LINC01431	6	6	10	17
GZF1	943	864	1168	696
NAPB	579	548	685	658
CSTL1	0	0	1	0
CST11	3	0	0	1
CST8	0	0	0	0
CST13P	0	0	0	0
CST9L	0	0	0	0
CST9	0	0	0	0
CST3	489	2849	2429	449
LOC124904965	1	0	0	0
LOC107985383	0	0	1	0
CST4	5	16	1	3
LOC105372574	0	0	0	0
LOC124904966	0	0	0	0
CST1	12	17	0	43
LOC107985432	1	0	0	2
LOC105372575	0	0	0	1
CST2	3	0	0	1
CST5	6	6	0	5
GGTLC1	0	0	1	0
LOC107985438	0	0	0	0
WAKMAR1	0	0	0	0
LINC01721	0	0	0	0
LOC105372577	0	0	0	0
SYNDIG1	101	76	145	119
LOC107985402	2	2	0	2
LOC124904881	1	0	0	0
LINC02967	3	5	1	9
CST7	3	0	1	2
APMAP	3030	2249	2197	2410
ACSS1	42	2	1	31
LOC124904882	0	0	0	0
VSX1	2	3	2	0
LOC284798	4	0	1	3
LOC101926889	8	15	33	10
ENTPD6	2193	2343	3317	1728
LOC105372579	9	18	24	15
PYGB	3219	10124	13346	2289
ABHD12	1783	1256	1680	1484
LOC105372581	27	0	0	32
GINS1	3949	439	478	2982
NINL	2691	2018	2726	2501
NANP	524	265	326	425
ZNF337-AS1	84	71	148	71
ZNF337	753	571	772	740
LOC107985400	16	67	81	35
LOC105372582	12	6	4	9
FAM182B	4	1	5	11
LOC101926935	1	1	1	3
LINC01733	0	0	0	1
LOC100134868	56	21	36	31
FAM182A	0	0	2	3
NCOR1P1	0	0	0	0
MIR663AHG	1	0	0	2
MIR663A	0	0	1	2
LOC124904967	0	0	0	0
FRG1CP	424	374	447	504
FRG1DP	0	0	0	0
LOC105379476	0	0	0	0
FRG2EP	0	0	0	0
LOC105379477	0	5	6	0
FRG1EP	0	3	7	1
FAM242B	0	0	0	0
LOC124904968	0	0	0	0
LINC01597	19	4	4	33
LOC107985433	23	8	7	17
LOC105372586	0	1	0	2
LOC124904969	0	0	0	1
FAM242A	0	0	0	0
FRG1BP	306	430	551	326
MLLT10P1	6	2	1	4
LOC105379481	0	1	0	3
LOC102723636	35	67	144	34
LOC107987280	42	22	37	54
LOC112268265	1	0	1	3
ANKRD20A21P	3	3	6	2
LOC124904986	0	0	0	0
LOC124904970	10	25	30	14
DEFB115	0	0	0	0
DEFB116	0	0	0	0
DEFB118	0	0	0	0
LOC124900462	0	0	0	0
DEFB119	0	0	0	0
DEFB121	0	0	0	0
DEFB122	0	0	0	0
DEFB123	0	0	0	0
DEFB124	0	0	0	0
REM1	1	0	0	0
LINC00028	0	0	0	0
HM13	2017	1132	1099	1780
MCTS2	167	61	79	117
HM13-AS1	13	10	12	6
LOC107985416	6	7	3	7
LOC105372588	0	4	4	3
ID1	1220	2504	1883	579
MIR3193	3	4	7	2
COX4I2	3	4	7	3
BCL2L1	1412	1183	1387	1033
LOC124904883	3	0	2	0
BCL2L1-AS1	91	46	32	123
ABALON	69	54	61	74
TPX2	9163	1000	986	7247
MYLK2	10	3	2	20
FOXS1	10	3	0	6
DUSP15	24	150	308	23
TTLL9	11	10	9	13
PDRG1	619	750	824	620
XKR7	258	19	2	378
CCM2L	263	27	24	271
HCK	21	0	0	25
TM9SF4	2634	2961	3389	3038
TSPY26P	181	296	432	143
PLAGL2	1146	1580	1518	994
POFUT1	1630	1610	1775	1479
LOC124904884	96	18	12	87
MIR1825	0	0	0	0
LOC124904885	0	0	0	1
KIF3B	2191	2619	2271	2121
ASXL1	1025	2705	2974	715
NOL4L	792	1504	1476	830
LOC124904886	7	27	13	6
LOC101929698	1	7	4	3
LOC105372592	0	0	1	0
NOL4L-DT	0	0	0	0
C20orf203	3	6	14	33
COMMD7	1309	1308	1544	950
DNMT3B	48873	600	552	31488
MAPRE1	5432	5034	5226	4803
LOC119746555	307	94	52	382
EFCAB8	11	0	6	14
LOC124904887	0	0	0	0
SUN5	0	0	0	1
BPIFB2	0	0	0	1
BPIFB6	0	0	0	0
BPIFB3	0	0	0	2
BPIFB4	1	0	0	0
LOC105372714	0	0	0	0
BPIFA2	0	0	0	0
BPIFA4P	0	0	0	0
BPIFA3	0	0	0	0
BPIFA1	0	0	0	0
LOC105372593	0	0	0	0
BPIFB1	0	0	0	0
LOC124904888	0	0	0	0
LOC105372594	0	0	0	0
CDK5RAP1	1536	957	1129	1277
LOC124904889	30	103	154	28
SNTA1	185	6319	7452	376
CBFA2T2	608	1171	1339	899
NECAB3	634	2123	2725	534
C20orf144	9	2	6	2
ACTL10	61	35	54	49
E2F1	1931	308	431	1193
PXMP4	151	434	487	130
LOC124904890	0	0	0	0
ZNF341	244	119	141	264
ZNF341-AS1	0	1	2	1
CHMP4B	1081	1913	1924	1138
RALY-AS1	56	23	44	43
RALY	5004	3924	3954	4200
MIR4755	2	4	2	3
EIF2S2	9929	3800	5698	8349
ASIP	9	18	13	9
AHCY	18951	4998	5903	17873
ITCH	3264	3649	3991	3213
MIR644A	0	0	0	0
DYNLRB1	1530	1680	1976	1327
MAP1LC3A	118	376	576	113
PIGU	1118	639	824	994
LOC105372599	1	0	0	2
TP53INP2	113	863	942	124
NCOA6	306	1712	1615	402
HMGB3P1	2	0	0	0
GGT7	701	1356	2066	904
ACSS2	1139	3097	4322	1618
GSS	991	1451	1509	795
MYH7B	56	955	1500	79
MIR499A	0	0	0	0
MIR499B	0	0	0	0
TRPC4AP	4334	5216	5988	3632
MMP24-AS1-EDEM2	5	20	39	9
EDEM2	13	27	17	7
LOC124900460	1	0	0	1
PROCR	679	140	51	493
MMP24	565	260	339	249
MMP24OS	186	362	469	197
EIF6	4328	2455	3030	2962
FAM83C-AS1	1	0	0	2
FAM83C	5	1	0	2
UQCC1	1752	2489	3035	1679
GDF5-AS1	1	0	0	1
GDF5	8	15	27	10
